date,month,venue,R,prediction_file,result_file,prediction_mode,ticket_count,tickets,actual,payout_yen,actual_popularity,hit,hit_ticket_index,hit_role,investment_yen,return_yen,profit_yen,classification,classification_source,weather,wind_direction,wind_mps,wave_cm,display_full,st_full,odds_full,actual_1boat_win,ticket_1boat_head_count,danger_popularity_raw,hole_candidate_raw,display_entry_changed,actual_entry_changed,display_f_count,actual_f_count,st_abs_delta_avg,st_large_delta_count,winner_motor_2rate
2026-05-28,2026-05,芦屋,4,ashiya-predictions.txt,ashiya-results.txt,展示反映/不明,10,1-3-6|1-2-3|3-1-6|1-3-2|2-1-3|3-6-1|3-1-2|1-6-3|6-3-1|3-4-6,1-2-4,600,3,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,雨,南東,3.0,3.0,0,0,0,1,4,1号艇 濱野 斗馬,3号艇 向井田 真紀,0,0,0,0,,0,
2026-05-28,2026-05,芦屋,5,ashiya-predictions.txt,ashiya-results.txt,展示反映/不明,10,1-4-3|1-3-4|4-1-3|1-4-2|1-3-2|4-3-1|3-1-4|1-4-6|4-1-6|3-4-1,1-2-6,4590,17,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,雨,南東,2.0,2.0,0,0,0,1,5,1号艇 深川 麻奈美,4号艇 上田 紗奈,0,0,0,0,,0,
2026-05-28,2026-05,芦屋,6,ashiya-predictions.txt,ashiya-results.txt,展示反映/不明,10,1-3-4|1-4-3|1-3-5|1-5-3|3-1-4|4-1-3|5-1-3|3-5-1|5-3-4|5-4-1,5-2-1,3130,10,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,南東,1.0,1.0,0,0,0,0,4,2号艇 大神 康司,5号艇 伏田 裕隆,0,0,0,0,,0,
2026-05-28,2026-05,芦屋,7,ashiya-predictions.txt,ashiya-results.txt,展示反映/不明,10,1-2-3|1-2-4|2-1-3|1-3-2|1-2-6|2-1-4|2-3-1|1-3-6|3-2-1|2-6-1,1-3-2,820,2,1,4,本線,1000,820,-180,TICKET_HIT,recomputed_ticket,曇り,南東,2.0,2.0,0,0,0,1,5,5号艇 西岡 育未,2号艇 富田 恕生,0,0,0,0,,0,
2026-05-28,2026-05,芦屋,8,ashiya-predictions.txt,ashiya-results.txt,事前予想,10,3-1-6|3-6-1|3-1-4|3-4-6|1-3-6|6-3-1|3-6-4|1-6-3|6-1-3|6-3-4,2-1-3,2430,7,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,南東,3.0,3.0,0,0,0,0,2,2号艇 齋藤 達希,6号艇 本橋 克洋,0,0,0,0,,0,
2026-05-28,2026-05,芦屋,9,ashiya-predictions.txt,ashiya-results.txt,事前予想,10,1-4-5|1-5-4|1-2-4|1-4-2|4-1-5|5-1-4|4-5-1|1-5-6|5-4-1|4-5-6,1-2-4,1190,4,1,3,本線,1000,1190,190,TICKET_HIT,recomputed_ticket,晴,南東,2.0,2.0,0,0,0,1,5,3号艇 土屋 実沙希,4号艇 川井 萌,0,0,0,0,,0,
2026-05-28,2026-05,芦屋,10,ashiya-predictions.txt,ashiya-results.txt,事前予想,10,1-2-4|1-4-2|1-2-3|1-3-4|2-1-4|4-1-2|1-4-6|2-4-1|4-2-1|4-1-6,3-1-4,7380,22,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,東,2.0,2.0,0,0,0,0,5,3号艇 深澤 達徳,4号艇 西川 新太郎,0,0,0,0,,0,
2026-05-28,2026-05,芦屋,11,ashiya-predictions.txt,ashiya-results.txt,事前予想,10,1-3-4|1-4-3|3-1-4|1-3-6|1-4-6|3-4-1|3-1-6|4-1-3|3-6-1|4-3-6,1-2-5,2520,9,0,,,1000,0,-1000,READ_MISS,auto_proxy,晴,東,4.0,4.0,0,0,0,1,4,2号艇 鶴田 勇雄,3号艇 伏田 裕隆,0,0,0,0,,0,
2026-05-28,2026-05,芦屋,12,ashiya-predictions.txt,ashiya-results.txt,事前予想,10,1-2-4|1-4-2|1-2-6|1-4-6|1-3-4|4-1-2|2-1-4|1-6-4|4-1-6|4-6-1,2-3-6,2240,6,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,曇り,東,4.0,4.0,0,0,0,0,6,3号艇 佐藤 博亮,4号艇 深川 真二,0,0,0,0,,0,
2026-05-28,2026-05,桐生,1,kiryu-predictions.txt,kiryu-results.txt,展示反映/不明,10,1-2-3|2-1-3|1-3-2|2-3-1|1-2-6|1-2-4|2-1-6|3-2-1|1-6-2|6-1-2,2-3-1,2850,9,1,4,本線,1000,2850,1850,TICKET_HIT,recomputed_ticket,曇り,南南西,3.0,2.0,0,0,0,0,5,4号艇 野田部 宏子,3号艇 深川 和仁,0,0,0,0,,0,
2026-05-28,2026-05,桐生,2,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-3-5|3-1-5|1-5-3|1-2-3|3-1-2|5-1-3|3-5-1|1-3-2|5-3-1|2-1-5,3-2-6,16810,68,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,南南東,2.0,1.0,0,0,0,0,4,3号艇 吉村 誠,5号艇 大澤 風葵,0,0,0,0,,0,
2026-05-28,2026-05,桐生,3,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,2-1-3|2-1-4|1-2-3|1-2-4|2-3-1|2-4-1|1-3-2|4-2-1|4-1-6|6-2-1,3-2-1,5600,24,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,南南西,3.0,2.0,0,0,0,0,3,1号艇 石田 政吾,4号艇 佐竹 友樹,0,0,0,0,,0,
2026-05-28,2026-05,桐生,4,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-3-6|1-6-3|3-1-6|1-3-5|1-2-3|3-6-1|6-1-3|1-5-6|6-3-5|3-5-6,3-6-2,2700,8,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,曇り,南南西,3.0,2.0,0,0,0,0,5,4号艇 西田 和加,6号艇 中辻 博訓,0,0,0,0,,0,
2026-05-28,2026-05,桐生,5,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,2-1-5|2-5-1|2-3-5|1-2-5|2-1-3|5-2-1|3-2-5|2-5-6|5-2-6|6-2-5,1-2-4,7140,29,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,南南西,4.0,3.0,0,0,0,1,1,1号艇 小松 卓司,5号艇 亀山 雅幸,0,0,0,0,,0,
2026-05-28,2026-05,桐生,6,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-3-5|1-3-4|1-5-3|1-4-3|3-1-5|3-1-4|3-5-1|1-3-2|5-1-3|3-4-1,1-3-4,410,1,1,2,厚め,1000,410,-590,TICKET_HIT,recomputed_ticket,曇り,南南西,3.0,2.0,0,0,0,1,5,2号艇 増本 杏珠,3号艇 久保原 秀人,0,0,0,0,,0,
2026-05-28,2026-05,桐生,7,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,3-1-4|3-4-1|1-3-4|3-1-5|1-4-3|4-3-1|3-4-5|3-5-1|4-1-3|4-3-5,2-4-3,10780,29,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,南南西,2.0,1.0,0,0,0,0,2,1号艇 入澤 友治,4号艇 木幡 純也,0,0,0,0,,0,
2026-05-28,2026-05,桐生,8,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-3-5|1-5-3|1-3-4|3-1-5|5-1-3|1-5-4|5-3-1|3-5-1|5-1-4|5-4-1,5-4-3,10520,27,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,曇り,南南東,1.0,1.0,0,0,0,0,4,2号艇 中曽 瑠華,5号艇 前田 将太,0,0,0,0,,0,
2026-05-28,2026-05,桐生,9,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-4-5|1-5-4|1-2-4|1-4-6|1-3-4|4-1-5|4-5-1|5-1-4|4-6-1|5-4-6,1-4-2,2100,7,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,曇り,南南東,2.0,1.0,0,0,0,1,5,3号艇 野田部 宏子,4号艇 中岡 健人,0,0,0,0,,0,
2026-05-28,2026-05,桐生,10,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-3-5|1-5-3|1-2-3|1-3-6|3-1-5|5-1-3|1-5-6|3-5-1|5-3-1|5-6-1,2-3-1,8880,29,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,南南東,2.0,1.0,0,0,0,0,5,2号艇 亀山 雅幸,5号艇 梶野 学志,0,0,0,0,,0,
2026-05-28,2026-05,桐生,11,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-2-5|1-5-2|1-4-5|1-2-4|1-5-4|5-1-2|4-1-5|5-4-1|4-5-1|5-1-6,1-2-4,1700,3,1,4,本線,1000,1700,700,TICKET_HIT,recomputed_ticket,曇り,南南西,2.0,1.0,0,0,0,1,5,3号艇 川添 英正,5号艇 森 智也,0,0,0,0,,0,
2026-05-28,2026-05,桐生,12,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-3-2|1-2-3|1-3-6|1-2-6|3-1-6|1-6-3|3-1-2|1-4-6|6-1-3|3-6-1,1-3-2,1430,2,1,1,厚め,1000,1430,430,TICKET_HIT,recomputed_ticket,曇り,南南西,2.0,1.0,0,0,0,1,6,5号艇 小山 勉,6号艇 鈴谷 一平,0,0,0,0,,0,
2026-05-28,2026-05,常滑,1,tokoname-predictions.txt,tokoname-results.txt,展示反映/不明,10,1-2-4|1-4-2|1-2-3|1-3-2|2-1-4|1-4-3|2-4-1|1-2-6|2-1-3|2-4-3,1-4-3,1200,4,1,6,中穴,1000,1200,200,TICKET_HIT,recomputed_ticket,曇り,西,3.0,1.0,0,0,0,1,6,5号艇 早川 理稀,4号艇 岩橋 裕馬,0,0,0,0,,0,
2026-05-28,2026-05,常滑,2,tokoname-predictions.txt,tokoname-results.txt,展示反映/不明,10,5-3-2|5-2-3|3-5-2|5-3-1|3-2-5|2-5-3|5-1-3|3-5-1|5-2-1|1-5-3,3-2-5,1590,2,1,5,本線,1000,1590,590,TICKET_HIT,recomputed_ticket,曇り,西,3.0,1.0,0,0,0,0,1,2号艇 渋谷 明憲,5号艇 野中 一平,0,0,0,0,,0,
2026-05-28,2026-05,常滑,3,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-2-5|1-5-2|1-4-5|2-1-5|1-5-4|5-1-2|5-4-1|2-5-1|5-2-4|4-5-1,5-4-1,2040,7,1,7,中穴,1000,2040,1040,TICKET_HIT,recomputed_ticket,曇り,西,3.0,1.0,0,0,0,0,4,3号艇 齋藤 勇,5号艇 黒野 元基,0,0,0,0,,0,
2026-05-28,2026-05,常滑,4,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,2-1-3|2-3-6|1-2-3|3-2-6|4-2-6|2-6-3|3-6-2|4-6-2|6-2-3|6-4-5,1-5-3,4660,17,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,曇り,西,3.0,1.0,0,0,0,1,1,1号艇 伊藤 紘章,6号艇 寺田 千恵,0,0,0,0,,0,
2026-05-28,2026-05,常滑,5,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-3-4|1-4-3|3-1-4|1-3-6|1-4-6|4-1-3|3-4-1|1-3-2|4-3-1|4-1-6,1-4-5,6990,20,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,西,3.0,1.0,0,0,0,1,5,2号艇 若林 麗,4号艇 木下 大將,0,0,0,0,,0,
2026-05-28,2026-05,常滑,6,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-3-5|1-3-4|1-5-3|1-4-3|1-3-2|3-1-5|1-5-4|3-5-1|5-1-3|3-5-4,3-1-4,950,4,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,曇り,北西,2.0,1.0,0,0,0,0,6,2号艇 安達 美帆,5号艇 山田 晃大,0,0,0,0,,0,
2026-05-28,2026-05,常滑,7,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,2-1-3|2-3-1|2-1-4|2-3-4|2-4-3|3-2-1|2-4-6|4-2-3|4-2-6|2-6-3,2-3-1,1060,4,1,2,厚め,1000,1060,60,TICKET_HIT,recomputed_ticket,曇り,北西,2.0,1.0,0,0,0,0,0,1号艇 大久保 佑香,6号艇 早川 理稀,0,0,0,0,,0,
2026-05-28,2026-05,常滑,8,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,4-2-6|4-2-1|2-4-6|2-4-1|4-1-2|4-6-2|2-1-4|1-4-2|6-4-2|4-6-5,1-4-3,3980,18,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,西,2.0,1.0,0,0,0,1,1,1号艇 永田 楽,6号艇 原田 佑実,0,0,0,0,,0,
2026-05-28,2026-05,常滑,9,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-2-5|1-5-2|1-2-4|1-4-5|1-5-4|2-1-5|5-1-2|4-1-5|5-4-1|4-5-1,2-3-4,8900,25,0,,,1000,0,-1000,READ_MISS,auto_proxy,曇り,西,2.0,1.0,0,0,0,0,5,4号艇 松下 哲也,5号艇 松尾 宣邦,0,0,0,0,,0,
2026-05-28,2026-05,常滑,10,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-2-6|1-2-4|1-6-2|1-4-2|2-1-6|2-6-1|1-5-6|6-1-2|6-2-5|2-5-6,6-2-4,31690,45,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,曇り,南西,2.0,1.0,0,0,0,0,5,4号艇 高橋 正男,6号艇 平尾 崇典,0,0,0,0,,0,
2026-05-28,2026-05,常滑,11,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-2-4|1-4-2|2-1-4|1-2-5|1-4-5|4-1-2|2-4-1|1-5-2|4-5-1|4-2-5,1-2-4,770,1,1,1,厚め,1000,770,-230,TICKET_HIT,recomputed_ticket,晴,西,3.0,1.0,0,0,0,1,5,1号艇 山田 晃大,4号艇 山本 光雄,0,0,0,0,,0,
2026-05-28,2026-05,常滑,12,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-5-3|1-3-5|1-2-5|1-5-2|1-3-2|5-1-3|5-3-1|1-5-6|5-1-6|5-6-1,1-5-3,850,2,1,1,厚め,1000,850,-150,TICKET_HIT,recomputed_ticket,晴,西,3.0,1.0,0,0,0,1,6,2号艇 小池 礼乃,5号艇 松村 敏,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,1,naruto-predictions.txt,naruto-results.txt,事前予想,10,1-3-5|1-3-2|1-5-3|3-1-5|1-3-4|3-1-2|3-5-1|1-5-6|5-1-3|3-6-1,3-1-2,2330,10,1,6,中穴,1000,2330,1330,TICKET_HIT,recomputed_ticket,晴,東,4.0,4.0,0,0,0,0,5,2号艇 乙津 康志,3号艇 柴田 直哉,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,2,naruto-predictions.txt,naruto-results.txt,事前予想,10,2-3-4|2-4-3|2-1-3|2-3-1|2-4-1|4-2-3|4-2-1|3-2-4|4-3-2|2-4-6,2-5-3,1560,7,0,,,1000,0,-1000,READ_MISS,auto_proxy,晴,東,5.0,5.0,0,0,0,0,0,1号艇 牟田 奨太,4号艇 高田 綾,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,3,naruto-predictions.txt,naruto-results.txt,事前予想,10,3-1-4|3-4-1|1-3-4|3-1-5|1-3-5|4-3-1|3-4-5|4-1-3|5-3-4|3-6-1,1-3-6,960,2,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,東,3.0,3.0,0,0,0,1,2,1号艇 中田 元泰,4号艇 渡辺 崇,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,4,naruto-predictions.txt,naruto-results.txt,事前予想,10,1-4-5|1-4-3|1-3-4|4-1-5|1-5-4|4-1-3|4-5-1|1-3-5|5-4-1|4-5-3,4-1-3,2280,9,1,6,中穴,1000,2280,1280,TICKET_HIT,recomputed_ticket,晴,東,3.0,3.0,0,0,0,0,5,2号艇 岩田 凌,4号艇 高田 明,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,5,naruto-predictions.txt,naruto-results.txt,事前予想,10,1-3-6|1-6-3|1-2-3|1-3-2|1-4-6|3-1-6|1-6-4|6-1-3|3-6-1|5-1-6,1-2-5,3170,11,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,東,3.0,3.0,0,0,0,1,6,2号艇 喜多須 杏奈,6号艇 寺田 空詩,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,6,naruto-predictions.txt,naruto-results.txt,事前予想,10,3-2-4|3-4-2|2-3-4|3-2-5|2-3-1|4-3-2|3-5-4|2-4-3|5-3-2|3-2-6,4-5-2,3560,14,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,東,3.0,3.0,0,0,0,0,0,1号艇 早川 尚人,2号艇 川辺 郭人,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,7,naruto-predictions.txt,naruto-results.txt,事前予想,10,3-4-5|3-5-4|3-2-4|3-4-1|3-5-1|4-3-5|5-3-4|4-5-3|5-4-3|4-3-1,5-1-3,8530,31,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,東,3.0,3.0,0,0,0,0,0,1号艇 山地 正樹,4号艇 三嶌 さらら,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,8,naruto-predictions.txt,naruto-results.txt,事前予想,10,4-1-2|4-1-3|4-2-1|4-3-1|1-4-2|1-4-3|4-1-6|4-5-1|4-6-1|1-2-4,4-2-6,4230,18,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,東,5.0,5.0,0,0,0,0,3,1号艇 柴田 直哉,4号艇 片岡 雅裕,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,9,naruto-predictions.txt,naruto-results.txt,事前予想,10,1-2-5|1-5-2|1-2-4|1-4-2|1-3-5|5-1-2|2-1-5|4-1-5|5-4-1|2-5-1,1-2-4,1020,2,1,3,本線,1000,1020,20,TICKET_HIT,recomputed_ticket,晴,東,1.0,1.0,0,0,0,1,5,4号艇 中田 元泰,5号艇 野村 羽玖,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,10,naruto-predictions.txt,naruto-results.txt,事前予想,10,3-2-4|3-4-2|2-3-4|3-2-5|4-3-2|2-4-3|3-4-1|4-2-3|4-3-6|6-3-4,2-6-1,37010,83,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,東,2.0,2.0,0,0,0,0,0,1号艇 宮本 夏樹,4号艇 川上 清人,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,11,naruto-predictions.txt,naruto-results.txt,事前予想,10,2-3-5|2-5-3|3-2-5|5-2-3|2-1-5|3-5-2|5-3-2|2-5-1|5-1-2|5-2-6,1-3-4,970,1,0,,,1000,0,-1000,READ_MISS,auto_proxy,晴,南東,1.0,1.0,0,0,0,1,0,4号艇 佐々木 大河,5号艇 加藤 政彦,0,0,0,0,,0,
2026-05-29,2026-05,鳴門,12,naruto-predictions.txt,naruto-results.txt,事前予想,10,1-5-2|1-5-4|1-2-5|1-4-5|5-1-2|5-1-4|1-5-6|5-2-1|5-4-1|1-2-6,3-5-1,10620,34,0,,,1000,0,-1000,READ_MISS,auto_proxy,晴,東,2.0,2.0,0,0,0,0,6,4号艇 海野 康志郎,5号艇 片岡 雅裕,0,0,0,0,,0,
2026-05-29,2026-05,常滑,1,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-6-4|1-4-6|1-2-6|1-6-5|1-4-5|1-5-6|1-6-2|1-2-4|4-1-6|6-1-4,1-6-5,2440,9,1,4,本線,1000,2440,1440,TICKET_HIT,recomputed_ticket,晴,西,7.0,4.0,0,0,0,1,8,2号艇 伊藤 紘章,6号艇 山室 展弘,0,0,0,0,,0,
2026-05-29,2026-05,常滑,2,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,2-1-4|2-4-1|1-2-4|2-1-5|2-5-4|4-2-5|5-2-4|2-4-6|5-4-2|6-2-5,2-4-1,2160,8,1,2,厚め,1000,2160,1160,TICKET_HIT,recomputed_ticket,晴,西,8.0,5.0,0,0,0,0,1,1号艇 宮野 仁,5号艇 野中 一平,0,0,0,0,,0,
2026-05-29,2026-05,常滑,3,tokoname-predictions.txt,tokoname-results.txt,展示反映/不明,0,,1-6-2,1820,4,0,,,0,0,0,DATA_HOLD,auto_data_hold,晴,西,8.0,5.0,0,0,0,1,0,,,0,0,0,0,,0,
2026-05-29,2026-05,常滑,4,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,3-1-4|3-1-5|1-3-4|1-3-5|3-4-1|3-5-1|1-4-3|4-3-1|5-3-1|3-5-4,3-2-1,6690,18,0,,,1000,0,-1000,READ_MISS,auto_proxy,晴,西,8.0,5.0,0,0,0,0,3,2号艇 永井 亮次,5号艇 原田 佑実,0,0,0,0,,0,
2026-05-29,2026-05,常滑,5,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-5-2|1-2-5|5-1-2|1-5-4|5-1-4|1-4-5|5-2-1|1-5-6|5-4-1|4-5-1,1-5-4,1180,5,1,4,本線,1000,1180,180,TICKET_HIT,recomputed_ticket,晴,西,8.0,5.0,0,0,0,1,5,3号艇 安達 美帆,5号艇 寺田 千恵,0,0,0,0,,0,
2026-05-29,2026-05,常滑,6,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-3-6|1-6-3|1-3-4|1-4-3|1-2-3|1-6-4|1-4-6|1-3-2|3-1-6|1-6-2,1-3-4,580,2,1,3,本線,1000,580,-420,TICKET_HIT,recomputed_ticket,晴,西,8.0,5.0,0,0,0,1,9,2号艇 高山 弘斗,6号艇 高橋 正男,0,0,0,0,,0,
2026-05-29,2026-05,常滑,7,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,1-3-5|1-5-3|1-3-2|1-5-2|5-1-3|3-1-5|5-3-1|1-3-6|5-1-6|3-5-1,5-6-1,1290,5,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,西,8.0,5.0,0,0,0,0,5,2号艇 松下 哲也,5号艇 平尾 崇典,0,0,0,0,,0,
2026-05-29,2026-05,常滑,8,tokoname-predictions.txt,tokoname-results.txt,事前予想,10,3-5-1|3-5-6|5-3-1|3-1-5|3-5-4|5-3-6|3-6-5|5-1-3|5-6-3|3-1-6,5-3-6,580,1,1,6,中穴,1000,580,-420,TICKET_HIT,recomputed_ticket,晴,西,8.0,5.0,0,0,0,0,0,1号艇 若林 麗,5号艇 石丸 海渡,0,0,0,0,,0,
2026-05-29,2026-05,常滑,9,tokoname-predictions.txt,tokoname-results.txt,展示反映/不明,10,1-2-4|1-2-6|1-4-2|1-2-3|2-1-4|2-1-6|1-4-6|2-4-1|4-1-2|1-6-4,2-1-3,1870,6,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,西,8.0,5.0,0,0,0,0,6,5号艇 加倉 侑征,4号艇 永田 楽,0,0,0,0,,0,
2026-05-29,2026-05,常滑,10,tokoname-predictions.txt,tokoname-results.txt,展示反映/不明,10,1-2-4|1-4-2|1-4-3|1-2-3|1-3-4|2-1-4|1-4-6|4-1-2|4-2-1|2-4-1,1-4-3,720,2,1,3,本線,1000,720,-280,TICKET_HIT,recomputed_ticket,晴,西,8.0,5.0,0,0,0,1,6,3号艇 前野 竜一,4号艇 寺田 千恵,0,0,0,0,,0,
2026-05-29,2026-05,常滑,11,tokoname-predictions.txt,tokoname-results.txt,展示反映/不明,8,1-4-5|1-4-3|1-5-4|1-3-4|4-1-5|1-4-2|4-5-1|1-5-3,1-3-5,1480,4,0,,,800,0,-800,DATA_HOLD,summary_v2,晴,西,8.0,5.0,0,0,0,1,6,3号艇 高橋 正男,5号艇 山本 光雄,0,0,0,0,,0,
2026-05-29,2026-05,常滑,12,tokoname-predictions.txt,tokoname-results.txt,展示反映/不明,8,1-4-6|1-4-2|1-2-4|1-6-4|1-2-6|1-4-3|4-1-6|1-6-2,4-1-5,2950,11,0,,,800,0,-800,DATA_HOLD,summary_v2,晴,西,8.0,5.0,0,0,0,0,7,5号艇 中嶋 誠一郎,6号艇 藤森 陸斗,0,0,0,0,,0,
2026-05-30,2026-05,桐生,1,kiryu-predictions.txt,kiryu-results.txt,展示反映/不明,10,4-2-6|4-2-1|4-6-2|4-1-6|2-4-6|1-4-2|4-3-6|3-4-6|6-4-2|3-6-4,1-4-3,4490,22,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,西南西,5.0,4.0,0,0,0,1,1,2号艇 野口 勝弘,6号艇 佐竹 友樹,0,0,0,0,,0,
2026-05-30,2026-05,桐生,2,kiryu-predictions.txt,kiryu-results.txt,展示反映/不明,10,2-1-6|2-6-1|2-1-5|1-2-6|2-6-5|6-2-1|1-6-2|2-6-3|6-1-2|6-2-5,2-1-6,1920,6,1,1,厚め,1000,1920,920,TICKET_HIT,recomputed_ticket,晴,西南西,5.0,4.0,0,0,0,0,2,4号艇 松井 賢治,6号艇 深川 和仁,0,0,0,0,,0,
2026-05-30,2026-05,桐生,3,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,3-6-2|3-2-6|1-3-6|2-3-6|4-6-2|3-6-4|4-3-6|6-3-2|6-4-3|4-6-3,4-6-1,1680,1,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,晴,南南西,5.0,4.0,0,0,0,0,1,1号艇 木幡 純也,2号艇 久保原 秀人,0,0,0,0,,0,
2026-05-30,2026-05,桐生,4,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,4-5-6|5-4-6|4-6-5|5-6-4|4-5-2|6-4-5|1-4-5|5-4-2|6-5-4|5-2-6,2-5-4,6600,30,0,,,1000,0,-1000,READ_MISS,auto_proxy,晴,西南西,4.0,3.0,0,0,0,0,1,6号艇 小山 勉,5号艇 宮崎 奨,0,0,0,0,,0,
2026-05-30,2026-05,桐生,5,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-5-4|1-4-5|1-5-2|1-2-5|5-1-4|2-1-5|4-5-1|5-4-1|5-2-4|4-5-2,1-4-5,1660,3,1,2,厚め,1000,1660,660,TICKET_HIT,recomputed_ticket,晴,西南西,4.0,3.0,0,0,0,1,4,2号艇 大澤 風葵,5号艇 鈴谷 一平,0,0,0,0,,0,
2026-05-30,2026-05,桐生,6,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-4-3|1-3-4|1-4-5|1-3-5|1-4-2|4-1-3|3-1-4|4-1-5|4-5-1|5-4-1,1-4-3,1010,2,1,1,厚め,1000,1010,10,TICKET_HIT,recomputed_ticket,晴,南南西,4.0,3.0,0,0,0,1,5,2号艇 田邉 亮蔵,4号艇 原 加央理,0,0,0,0,,0,
2026-05-30,2026-05,桐生,7,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-3-5|1-5-3|3-1-5|1-3-4|1-5-4|3-5-1|5-1-3|1-3-2|5-3-1|4-5-1,1-3-2,640,2,1,8,中穴,1000,640,-360,TICKET_HIT,recomputed_ticket,晴,南南西,3.0,2.0,0,0,0,1,5,2号艇 川添 英正,5号艇 冨名腰 桃奈,0,0,0,0,,0,
2026-05-30,2026-05,桐生,8,kiryu-predictions.txt,kiryu-results.txt,事前予想,10,1-5-4|1-4-5|1-5-3|5-1-4|1-3-5|4-5-1|5-4-1|3-1-5|4-1-5|5-4-3,3-5-6,5910,19,0,,,1000,0,-1000,READ_MISS,auto_proxy,晴,南南西,3.0,2.0,0,0,0,0,4,2号艇 西田 和加,4号艇 中曽 瑠華,0,0,0,0,,0,
